"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-20","0.05","74","86","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-21","0.18","74","89","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-22","0.22","73","90","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-23","0.00","74","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-24","0.00","76","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-25","0.17","74","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-26","0.00","72","86","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-27",,"68","74","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-09-28","0.67","65",,
"MXM00076762","CHILPANCINGO RO., MX","2015-09-29",,"64",,
"MXM00076762","CHILPANCINGO RO., MX","2015-09-30",,"67",,
"MXM00076762","CHILPANCINGO RO., MX","2015-10-01","0.11","72",,
"MXM00076762","CHILPANCINGO RO., MX","2015-10-02","0.00","73",,
"MXM00076762","CHILPANCINGO RO., MX","2015-10-03","0.00","71","88","61"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-04","0.00","73","89","61"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-05","0.00","74",,
"MXM00076762","CHILPANCINGO RO., MX","2015-10-06","0.00","76","90","62"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-07","0.00","75","90","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-08","0.00","74","90","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-09","0.00","75","90","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-10","0.00","76","90","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-11","0.00","79","90","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-12","0.00","75","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-13","0.00","76","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-14","0.00","74","91","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-15","0.12","75","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-16","0.00","73","89","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-17","0.00","76","89","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-18","0.00","78","89","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-19","0.00","77","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-20","0.00","77","90","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-21","0.00","76","92","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-10-22","0.19","71","87","66"
